,train_mse,test_mse,train_mae,test_mae,train_r2,test_r2,mean_train_mse,mean_test_mse,mean_train_mae,mean_test_mae,mean_train_r2,mean_test_r2
0,0.0913124305461272,0.08492300407498712,0.13045453725506587,0.13032109259948974,0.048927492842267495,0.08293451306117205,0.08995033530360529,0.09072862953114799,0.12891070725489392,0.12967370686202306,0.056390093885962146,0.047019074440438756
1,0.08692586018260147,0.10246978586336261,0.12542609452422676,0.13595079139806124,0.05298850194383975,0.0628057597791567,0.08995033530360529,0.09072862953114799,0.12891070725489392,0.12967370686202306,0.056390093885962146,0.047019074440438756
2,0.09382797563515113,0.0749166782011644,0.13227362508177853,0.11464619503686616,0.054728618643893445,0.058281254429825124,0.08995033530360529,0.09072862953114799,0.12891070725489392,0.12967370686202306,0.056390093885962146,0.047019074440438756
3,0.09148471317984583,0.08509991451804899,0.13034085016600894,0.13195766599329473,0.06349666928310538,0.006629822136333452,0.08995033530360529,0.09072862953114799,0.12891070725489392,0.12967370686202306,0.056390093885962146,0.047019074440438756
4,0.08620069697430084,0.10623376499817683,0.12605842924738947,0.13549278928240352,0.061809186716704656,0.024444022795706455,0.08995033530360529,0.09072862953114799,0.12891070725489392,0.12967370686202306,0.056390093885962146,0.047019074440438756
