,train_mse,test_mse,train_mae,test_mae,train_r2,test_r2,mean_train_mse,mean_test_mse,mean_train_mae,mean_test_mae,mean_train_r2,mean_test_r2
0,0.18824813904069795,0.18863017105830143,0.2609124658747941,0.26237445380371316,0.9032905411646316,0.9031683468445412,0.1883196879100018,0.18834471845502238,0.26096714922227593,0.2609720807730341,0.903268564291697,0.9032553736222528
1,0.18827093067452982,0.18853978034616756,0.2606865519909518,0.26080242127004283,0.9032994080522504,0.903132378306247,0.1883196879100018,0.18834471845502238,0.26096714922227593,0.2609720807730341,0.903268564291697,0.9032553736222528
2,0.18833781210663417,0.18827199174488204,0.26115816169580874,0.2603944032556482,0.9032532132752088,0.9033170967439683,0.1883196879100018,0.18834471845502238,0.26096714922227593,0.2609720807730341,0.903268564291697,0.9032553736222528
3,0.18816786528322732,0.18895310061330636,0.26123055029123643,0.26132832372546577,0.9033370375535332,0.9029804534368682,0.1883196879100018,0.18834471845502238,0.26096714922227593,0.2609720807730341,0.903268564291697,0.9032553736222528
4,0.18857369244491975,0.1873285485124545,0.26084801625858844,0.25996080181030035,0.9031626214128614,0.9036785927796397,0.1883196879100018,0.18834471845502238,0.26096714922227593,0.2609720807730341,0.903268564291697,0.9032553736222528
