,mse_test,mse_train,mean_mse_train,mean_mse_test,mae_test,mae_train,mean_mae_train,mean_mae_test,r2_test,r2_train,mean_r2_train,mean_r2_test
0,-0.2808885139335602,-0.14350374119337486,-0.14398812467163075,-0.25191960434358945,-0.34388171673473655,-0.2422539572479847,-0.23955749479435742,-0.31741634277257214,0.8462307940642033,0.9280137460120587,0.9280867948265715,0.8743725075607595
1,-0.3043401723450007,-0.14828825700977827,-0.14398812467163075,-0.25191960434358945,-0.3349114364083292,-0.2421487709071104,-0.23955749479435742,-0.31741634277257214,0.8637858855746913,0.9268636390305774,0.9280867948265715,0.8743725075607595
2,-0.215073710702074,-0.13655482985701944,-0.14398812467163075,-0.25191960434358945,-0.30603106975975924,-0.23463605416541533,-0.23955749479435742,-0.31741634277257214,0.8898803393455301,0.9285813519535348,0.9280867948265715,0.8743725075607595
3,-0.2217644167456186,-0.14516688787995805,-0.14398812467163075,-0.25191960434358945,-0.2876936943991747,-0.24934756989705154,-0.23955749479435742,-0.31741634277257214,0.8945143103768329,0.9269504167762208,0.9280867948265715,0.8743725075607595
4,-0.2375312079916936,-0.14642690741802308,-0.14398812467163075,-0.25191960434358945,-0.314563796560861,-0.2294011217542251,-0.23955749479435742,-0.31741634277257214,0.8774512084425394,0.9300248203604659,0.9280867948265715,0.8743725075607595
