-0.07871663330981517,-0.08323056269570875,-0.08946644366608161,-0.10303064538997624,-0.13821408061905993,-0.12204324534102401,-0.13822352136121197,-0.147592311593625,-0.025889849628389694,0.013433572690932927,0.05827689210121266,-0.13640738041428999
-0.1420546292263407,-0.08914317752746852,-0.08946644366608161,-0.10303064538997624,-0.13725916261332716,-0.13705380053452326,-0.13822352136121197,-0.147592311593625,0.05569787580026786,0.12204386932051037,0.05827689210121266,-0.13640738041428999
-0.11744098750351697,-0.08263753758926688,-0.08946644366608161,-0.10303064538997624,-0.1360932197888597,-0.1456659335456187,-0.13822352136121197,-0.147592311593625,-0.2163550978676534,0.10161255896924426,0.05827689210121266,-0.13640738041428999
-0.055386603396990766,-0.10617238675344294,-0.08946644366608161,-0.10303064538997624,-0.14611096727921946,-0.1368352745133234,-0.13822352136121197,-0.147592311593625,-0.1988972859008371,0.05650738758181839,0.05827689210121266,-0.13640738041428999
-0.07433038230888282,-0.08955832471882816,-0.08946644366608161,-0.10303064538997624,-0.13456371593683514,-0.1437790980827427,-0.13822352136121197,-0.147592311593625,-0.47143571235882864,0.059372330064698886,0.05827689210121266,-0.13640738041428999
-0.1540239786374032,-0.08398737124317404,-0.08946644366608161,-0.10303064538997624,-0.17454074330987962,-0.12425597371502436,-0.13822352136121197,-0.147592311593625,-0.013699726759189845,0.05472800058969274,0.05827689210121266,-0.13640738041428999
-0.11515864038942472,-0.08827832469065436,-0.08946644366608161,-0.10303064538997624,-0.14261263583113526,-0.15041025992248466,-0.13822352136121197,-0.147592311593625,0.0473985739533318,0.05858820607708948,0.05827689210121266,-0.13640738041428999
-0.1014822482088787,-0.07780225564070709,-0.08946644366608161,-0.10303064538997624,-0.16523589233303132,-0.14263932022734008,-0.13822352136121197,-0.147592311593625,-0.26737363010560045,0.10430974633776569,0.05827689210121266,-0.13640738041428999
-0.0988366784337799,-0.10218512926338079,-0.08946644366608161,-0.10303064538997624,-0.15470571087768575,-0.13435804042251215,-0.13822352136121197,-0.147592311593625,-0.10644074442364815,0.04664168471106378,0.05827689210121266,-0.13640738041428999
-0.0928756724847293,-0.09166936653818472,-0.08946644366608161,-0.10303064538997624,-0.14658698734721665,-0.1451942673075264,-0.13822352136121197,-0.147592311593625,-0.16707820685235242,-0.034468435330689884,0.05827689210121266,-0.13640738041428999
