,mse_test,mse_train,mean_mse_train,mean_mse_test,mae_test,mae_train,mean_mae_train,mean_mae_test,r2_test,r2_train,mean_r2_train,mean_r2_test
0,-0.01911339441422654,-0.01862210438264717,-0.018925499003112738,-0.019293885024449113,-0.07256472202792441,-0.07448527981968578,-0.07380383834242502,-0.0728976270765532,0.9892606104699955,0.9895553235485544,0.9893949032567774,0.9892143107146651
1,-0.01998416109406491,-0.018945164973663418,-0.018925499003112738,-0.019293885024449113,-0.07329997915852138,-0.07421912461555191,-0.07380383834242502,-0.0728976270765532,0.988838914116066,0.9893648781392501,0.9893949032567774,0.9892143107146651
2,-0.018810147270459297,-0.01866642175006187,-0.018925499003112738,-0.019293885024449113,-0.07159381622557603,-0.07397363043229799,-0.07380383834242502,-0.0728976270765532,0.9895452612413808,0.9895252777185727,0.9893949032567774,0.9892143107146651
3,-0.01962440217170646,-0.019436845231996746,-0.018925499003112738,-0.019293885024449113,-0.07491473148527605,-0.07350211768058124,-0.07380383834242502,-0.0728976270765532,0.9890565036099149,0.9891137227954386,0.9893949032567774,0.9892143107146651
4,-0.01893732017178837,-0.018956958677194474,-0.018925499003112738,-0.019293885024449113,-0.07211488648546815,-0.07283903916400813,-0.07380383834242502,-0.0728976270765532,0.9893702641359684,0.9894153140820705,0.9893949032567774,0.9892143107146651
